timestamp,ear,pitch_adj,yaw_adj,blink_rate,closed_frames,label
1784730434.528,0.2614,6.1,-8.0,1,0,Fatigued
1784730434.733,0.274,6.1,-7.5,1,0,Fatigued
1784730434.904,0.2604,7.4,-6.9,1,0,Fatigued
1784730435.076,0.259,6.7,-6.6,1,0,Fatigued
1784730435.272,0.2778,6.0,-6.5,1,0,Fatigued
1784730435.494,0.267,6.7,-6.7,1,0,Fatigued
1784730435.674,0.2871,7.4,-7.3,1,0,Fatigued
1784730435.845,0.261,6.5,-7.5,1,0,Fatigued
1784730436.016,0.2599,6.1,-6.7,1,0,Fatigued
1784730436.168,0.251,5.2,-8.2,1,0,Fatigued
1784730436.351,0.257,5.4,-7.1,1,0,Fatigued
1784730436.528,0.2566,6.3,-7.7,1,0,Fatigued
1784730436.691,0.232,5.4,-6.8,1,0,Fatigued
1784730436.881,0.2349,6.3,-6.3,2,0,Fatigued
1784730437.042,0.2129,6.2,-5.6,2,0,Fatigued
1784730437.213,0.2163,6.2,-6.3,2,0,Fatigued
1784730437.398,0.2288,6.1,-6.1,2,0,Fatigued
1784730437.603,0.2438,5.2,-6.3,2,0,Fatigued
1784730437.765,0.2423,5.9,-6.8,2,0,Fatigued
1784730437.952,0.2103,6.0,-5.6,2,0,Fatigued
1784730438.136,0.2297,6.0,-5.8,2,0,Fatigued
1784730438.323,0.226,5.5,-6.4,1,0,Fatigued
1784730438.522,0.1951,6.0,-7.1,1,3,Fatigued
1784730438.741,0.1923,6.1,-6.8,2,3,Fatigued
1784730438.911,0.1897,6.7,-6.2,2,8,Fatigued
1784730439.078,0.1574,6.4,-5.7,2,13,Fatigued
1784730439.239,0.1819,6.6,-6.6,2,18,Fatigued
1784730439.391,0.1202,6.5,-4.9,2,23,Fatigued
1784730439.562,0.0656,6.8,-6.1,2,28,Fatigued
1784730439.76,0.1044,6.6,-5.7,2,33,Fatigued
1784730439.919,0.1029,6.7,-4.4,2,38,Fatigued
1784730440.101,0.0927,-13.4,15.5,2,43,Fatigued
1784730440.281,0.0904,4.9,-4.6,2,48,Fatigued
1784730440.482,0.0584,6.0,-4.8,2,53,Fatigued
1784730440.645,0.0828,-14.3,15.6,2,58,Fatigued
1784730440.836,0.0576,7.1,-4.5,2,63,Fatigued
1784730441.011,0.0786,7.0,-4.7,2,68,Fatigued
1784730441.203,0.0825,6.0,-4.8,2,73,Fatigued
1784730441.358,0.0766,7.4,-3.9,2,78,Fatigued
1784730441.522,0.0752,7.9,-5.2,2,83,Fatigued
1784730441.678,0.0943,7.3,-4.4,2,88,Fatigued
1784730441.857,0.0766,6.7,-4.7,2,93,Fatigued
1784730442.052,0.0752,6.8,-4.0,1,98,Fatigued
1784730442.257,0.0484,7.5,-4.8,1,103,Fatigued
1784730442.414,0.0713,6.2,-4.7,1,108,Fatigued
1784730442.587,0.0876,6.2,-4.3,1,113,Fatigued
1784730442.755,0.0715,-13.7,16.1,1,118,Fatigued
1784730442.92,0.055,-13.5,16.5,1,123,Fatigued
1784730443.103,0.0984,-13.5,16.3,1,128,Fatigued
1784730443.285,0.0766,6.6,-3.9,1,133,Fatigued
1784730443.447,0.0863,-14.4,16.1,1,138,Fatigued
1784730443.659,0.074,-13.2,16.1,0,143,Fatigued
1784730443.851,0.0618,7.5,-3.0,0,148,Fatigued
1784730444.028,0.0652,6.1,-3.9,0,153,Fatigued
1784730444.199,0.0521,-13.9,17.9,0,158,Fatigued
1784730444.375,0.0518,-13.5,17.2,0,163,Fatigued
1784730444.542,0.065,-13.5,17.8,0,168,Fatigued
1784730444.761,0.0742,-14.6,17.5,0,173,Fatigued
1784730444.943,0.0672,-13.3,17.8,0,178,Fatigued
1784730445.124,0.0786,7.5,-2.4,0,183,Fatigued
1784730445.296,0.0726,-12.4,18.0,0,188,Fatigued
1784730445.442,0.0608,7.6,-2.3,0,193,Fatigued
1784730445.617,0.0646,-11.7,16.0,0,198,Fatigued
1784730445.785,0.0489,7.6,-1.9,0,203,Fatigued
1784730445.972,0.0664,-13.2,17.6,0,208,Fatigued
1784730446.134,0.0501,-13.9,17.4,0,213,Fatigued
1784730446.308,0.0618,9.5,-1.2,0,218,Fatigued
1784730446.466,0.055,7.9,-1.9,0,223,Fatigued
1784730446.674,0.0764,8.1,-2.1,0,228,Fatigued
1784730446.856,0.0681,8.9,-1.6,0,233,Fatigued
1784730447.062,0.0442,-12.5,16.8,0,238,Fatigued
1784730447.237,0.0683,8.8,-2.3,0,243,Fatigued
1784730447.412,0.0826,9.1,-0.8,0,248,Fatigued
1784730447.603,0.0746,8.3,-1.5,0,253,Fatigued
1784730447.809,0.0782,9.4,-0.9,0,258,Fatigued
1784730447.98,0.0703,-12.7,19.8,0,263,Fatigued
1784730448.14,0.0579,9.6,-1.1,0,268,Fatigued
1784730448.32,0.05,-12.7,18.6,0,273,Fatigued
1784730448.497,0.0389,10.1,-1.5,0,278,Fatigued
1784730448.676,0.0574,10.1,-0.5,0,283,Fatigued
1784730448.855,0.0543,9.2,-0.6,0,288,Fatigued
1784730449.061,0.052,8.5,0.2,0,293,Fatigued
1784730449.235,0.0647,8.1,-0.3,0,298,Fatigued
1784730449.424,0.0709,-12.3,18.5,0,303,Fatigued
1784730449.588,0.0572,9.8,-0.3,0,308,Fatigued
1784730449.735,0.0653,9.2,0.2,0,313,Fatigued
1784730449.918,0.0583,8.5,0.1,0,318,Fatigued
1784730450.099,0.047,8.8,-0.5,0,323,Fatigued
1784730450.264,0.0607,9.7,1.0,0,328,Fatigued
1784730450.437,0.0594,8.9,0.2,0,333,Fatigued
1784730450.628,0.0742,8.8,0.8,0,338,Fatigued
1784730450.864,0.0909,8.6,1.0,0,343,Fatigued
1784730451.036,0.0751,9.4,0.3,0,348,Fatigued
1784730451.184,0.0617,7.8,0.2,0,353,Fatigued
1784730451.329,0.0537,7.5,0.3,0,358,Fatigued
1784730451.524,0.066,9.1,0.2,0,363,Fatigued
1784730451.734,0.049,-12.8,18.9,0,368,Fatigued
1784730451.955,0.0483,-13.9,18.8,0,373,Fatigued
1784730452.125,0.0653,8.1,0.1,0,378,Fatigued
1784730452.293,0.1332,7.7,1.1,0,383,Fatigued
1784730452.487,0.2025,8.8,0.0,0,0,Fatigued
1784730452.668,0.2177,9.2,-0.8,0,0,Fatigued
1784730452.86,0.2298,8.5,-0.2,0,0,Fatigued
1784730453.039,0.2653,8.7,-1.4,0,0,Fatigued
1784730453.217,0.2611,8.6,-1.4,0,0,Fatigued
1784730453.398,0.2368,7.9,-1.1,0,0,Fatigued
1784730453.577,0.2673,8.3,-1.1,0,0,Fatigued
1784730453.742,0.2809,8.0,-1.4,0,0,Fatigued
1784730453.913,0.2704,8.6,-0.8,0,0,Fatigued
1784730454.073,0.2565,7.6,-2.1,0,0,Fatigued
1784730454.251,0.2783,8.7,-2.0,0,0,Fatigued
1784730454.432,0.2615,8.4,-2.2,0,0,Fatigued
1784730454.61,0.2779,8.9,-2.2,0,0,Fatigued
1784730454.818,0.2711,8.3,-3.0,0,0,Fatigued
1784730454.979,0.2783,7.8,-2.9,0,0,Fatigued
1784730455.152,0.2646,7.6,-3.9,0,0,Fatigued
1784730455.334,0.2583,7.8,-1.9,0,0,Fatigued
1784730455.506,0.2501,8.4,-2.9,0,0,Fatigued
1784730455.771,0.2683,8.8,-2.3,0,0,Fatigued
1784730455.924,0.2453,9.4,-1.3,0,0,Fatigued
1784730456.103,0.2596,8.5,-1.8,0,0,Fatigued
1784730456.267,0.2673,9.0,-2.0,0,0,Fatigued
1784730456.426,0.2769,9.1,-0.7,0,0,Fatigued
1784730456.6,0.2848,8.9,-1.4,0,0,Fatigued
1784730456.774,0.2819,7.9,-1.3,0,0,Fatigued
1784730456.927,0.272,8.7,-0.7,0,0,Fatigued
1784730457.096,0.2888,8.4,-2.0,0,0,Fatigued
1784730457.268,0.2701,9.7,-2.2,0,0,Fatigued
1784730457.502,0.2353,8.4,-1.1,1,0,Fatigued
1784730457.679,0.258,7.8,-0.5,1,0,Fatigued
1784730457.852,0.2178,8.3,-1.3,1,0,Fatigued
1784730458.015,0.2334,8.0,-0.4,1,0,Fatigued
1784730458.192,0.2096,9.0,1.4,2,0,Fatigued
1784730458.34,0.1102,8.7,0.9,2,5,Fatigued
1784730458.534,0.1301,7.9,0.6,2,10,Fatigued
1784730458.725,0.1681,8.9,0.7,2,15,Fatigued
1784730458.963,0.2033,8.6,0.6,3,0,Fatigued
1784730459.124,0.177,8.8,1.3,3,3,Fatigued
1784730459.299,0.1561,8.7,0.6,3,8,Fatigued
1784730459.454,0.151,8.5,0.4,3,13,Fatigued
1784730459.621,0.1853,8.4,-0.8,3,18,Fatigued
1784730459.796,0.0718,9.5,0.4,3,23,Fatigued
1784730459.956,0.0636,9.0,1.2,3,28,Fatigued
1784730460.123,0.0571,8.9,0.4,3,33,Fatigued
1784730460.287,0.0708,8.4,0.3,3,38,Fatigued
1784730460.47,0.064,8.7,0.6,3,43,Fatigued
1784730460.642,0.0707,8.6,0.4,3,48,Fatigued
1784730460.815,0.0789,7.6,-0.2,3,53,Fatigued
1784730461.024,0.0738,8.8,0.2,3,58,Fatigued
1784730461.201,0.0821,7.8,0.3,3,63,Fatigued
1784730461.368,0.0474,-15.6,21.8,3,68,Fatigued
1784730461.543,0.0589,8.3,0.0,3,73,Fatigued
1784730461.72,0.0547,-14.9,20.9,3,78,Fatigued
1784730461.886,0.0523,-14.6,20.5,3,83,Fatigued
1784730462.066,0.0295,-13.9,19.8,3,88,Fatigued
1784730462.244,0.0445,-14.2,19.8,3,93,Fatigued
1784730462.413,0.0488,9.3,0.2,3,98,Fatigued
1784730462.573,0.0493,-13.4,19.8,2,103,Fatigued
1784730462.754,0.0492,-12.5,19.2,2,108,Fatigued
1784730462.915,0.0687,-13.8,19.0,2,113,Fatigued
1784730463.113,0.0702,-12.0,19.1,2,118,Fatigued
1784730463.305,0.0681,-11.9,18.7,1,123,Fatigued
1784730463.484,0.0763,7.9,-0.3,1,128,Fatigued
1784730463.652,0.0728,-11.8,18.9,1,133,Fatigued
1784730463.814,0.0607,8.4,-0.1,1,138,Fatigued
1784730463.985,0.0595,8.6,-0.5,0,143,Fatigued
1784730464.152,0.0781,8.0,0.1,0,148,Fatigued
1784730464.336,0.067,8.4,-0.2,0,153,Fatigued
1784730464.489,0.0472,8.9,0.1,0,158,Fatigued
1784730464.66,0.0584,8.2,0.5,0,163,Fatigued
1784730464.841,0.0764,-12.1,20.4,0,168,Fatigued
1784730464.991,0.0606,9.1,-0.1,0,173,Fatigued
1784730465.161,0.0685,-12.0,18.6,0,178,Fatigued
1784730465.378,0.0746,8.8,1.3,0,183,Fatigued
1784730465.577,0.0745,9.7,1.4,0,188,Fatigued
1784730465.735,0.0812,10.3,1.6,0,193,Fatigued
1784730465.911,0.0663,12.6,1.3,0,198,Fatigued
1784730466.09,0.0694,12.7,2.9,0,203,Fatigued
1784730466.236,0.0699,15.0,1.8,0,208,Fatigued
1784730466.425,0.0824,15.3,2.4,0,213,Fatigued
1784730466.594,0.0749,19.7,2.5,0,218,Fatigued
1784730466.76,0.1263,18.8,4.0,0,223,Fatigued
1784730466.949,0.2767,15.4,3.1,0,0,Fatigued
1784730467.124,0.2797,15.2,0.9,0,0,Fatigued
1784730467.3,0.2827,13.6,-0.7,0,0,Fatigued
1784730467.523,0.2784,11.6,-6.3,0,0,Fatigued
1784730467.698,0.2896,11.2,-6.9,0,0,Fatigued
1784730467.853,0.2817,10.0,-8.6,0,0,Fatigued
1784730468.031,0.2625,8.0,-10.0,0,0,Fatigued
1784730468.198,0.2731,6.2,-12.7,0,0,Fatigued
1784730468.373,0.2859,6.5,-12.5,0,0,Fatigued
1784730468.528,0.207,5.5,-11.8,0,0,Fatigued
1784730468.706,0.1047,4.9,-9.5,0,4,Fatigued
1784730468.901,0.0925,4.2,-9.3,0,9,Fatigued
1784730469.128,0.1084,4.4,-11.9,0,14,Fatigued
1784730469.309,0.0918,4.5,-10.4,0,19,Fatigued
1784730469.48,0.0846,4.5,-12.4,0,24,Fatigued
1784730469.717,0.0882,2.6,-10.9,0,29,Fatigued
1784730469.892,0.1076,4.0,-12.1,0,34,Fatigued
1784730470.058,0.0969,3.2,-12.0,0,39,Fatigued
1784730470.233,0.0871,4.7,-11.0,0,44,Fatigued
1784730470.405,0.1251,5.0,-11.3,0,49,Fatigued
1784730470.567,0.0999,5.9,-10.2,0,54,Fatigued
1784730470.762,0.0902,4.6,-11.2,0,59,Fatigued
1784730470.977,0.1025,5.5,-10.8,0,64,Fatigued
1784730471.154,0.1206,4.8,-12.3,0,69,Fatigued
1784730471.346,0.0845,5.2,-10.9,0,74,Fatigued
1784730471.599,0.1283,5.0,-11.9,0,79,Fatigued
1784730471.772,0.0736,6.0,-10.1,0,84,Fatigued
1784730471.926,0.093,4.6,-11.3,0,89,Fatigued
1784730472.113,0.0743,4.2,-10.4,0,94,Fatigued
1784730472.334,0.0766,3.6,-9.6,0,99,Fatigued
1784730472.513,0.0686,4.7,-10.3,0,104,Fatigued
1784730472.699,0.0976,3.7,-10.5,0,109,Fatigued
1784730472.87,0.0599,3.9,-10.7,0,114,Fatigued
1784730473.043,0.0977,2.3,-11.4,0,119,Fatigued
1784730473.249,0.0933,4.6,-11.7,0,124,Fatigued
1784730473.446,0.0642,2.6,-12.2,0,129,Fatigued
1784730473.627,0.0711,-14.6,15.0,0,134,Fatigued
1784730473.801,0.0881,3.2,-11.6,0,139,Fatigued
1784730473.973,0.0788,2.5,-11.1,0,144,Fatigued
1784730474.14,0.0656,2.6,-9.9,0,149,Fatigued
1784730474.355,0.0424,2.8,-11.1,0,154,Fatigued
1784730474.523,0.0743,-15.3,15.0,0,159,Fatigued
1784730474.703,0.0829,4.6,-10.7,0,164,Fatigued
1784730474.885,0.0519,2.8,-10.4,0,169,Fatigued
1784730475.077,0.0531,2.8,-9.6,0,174,Fatigued
1784730475.25,0.0925,3.3,-10.7,0,179,Fatigued
1784730475.458,0.101,3.0,-10.7,0,184,Fatigued
1784730475.639,0.0394,-12.6,15.8,0,189,Fatigued
1784730475.834,0.0583,3.8,-10.2,0,194,Fatigued
1784730476.016,0.0605,6.9,-10.5,0,199,Fatigued
1784730476.164,0.0615,5.7,-9.4,0,204,Fatigued
1784730476.323,0.0695,8.4,-8.5,0,209,Fatigued
1784730476.516,0.0959,7.1,-10.2,0,214,Fatigued
1784730476.64,0.0972,8.1,-8.6,0,219,Fatigued
1784730476.808,0.0838,8.8,-8.4,0,224,Fatigued
1784730476.992,0.1302,8.5,-8.6,0,229,Fatigued
1784730477.166,0.0887,9.9,-7.8,0,234,Fatigued
1784730477.332,0.0925,11.8,-7.3,0,239,Fatigued
1784730477.509,0.077,12.0,-6.0,0,244,Fatigued
1784730477.677,0.0983,10.5,-5.5,0,249,Fatigued
1784730477.842,0.0818,8.7,-6.3,0,254,Fatigued
1784730478.016,0.0769,9.5,-6.4,0,259,Fatigued
1784730478.262,0.0843,9.2,-6.3,0,264,Fatigued
1784730478.461,0.1028,7.9,-6.3,0,269,Fatigued
1784730478.608,0.0823,9.3,-5.4,0,274,Fatigued
1784730478.776,0.0828,9.8,-6.4,0,279,Fatigued
1784730478.942,0.0877,7.4,-6.7,0,284,Fatigued
1784730479.115,0.0859,8.6,-6.4,0,289,Fatigued
1784730479.258,0.0786,7.9,-6.2,0,294,Fatigued
1784730479.448,0.0812,7.1,-6.1,0,299,Fatigued
1784730479.607,0.0716,9.0,-6.9,0,304,Fatigued
1784730479.779,0.0722,9.3,-4.7,0,309,Fatigued
1784730479.955,0.1029,8.7,-4.9,0,314,Fatigued
1784730480.109,0.0749,9.6,-5.1,0,319,Fatigued
1784730480.288,0.0716,8.1,-5.7,0,324,Fatigued
1784730480.458,0.075,8.3,-5.9,0,329,Fatigued
1784730480.643,0.0941,8.7,-5.8,0,334,Fatigued
1784730480.84,0.0807,9.8,-5.2,0,339,Fatigued
1784730481.043,0.1004,9.1,-6.0,0,344,Fatigued
1784730481.252,0.0761,9.7,-5.0,0,349,Fatigued
1784730481.462,0.0671,9.1,-5.6,0,354,Fatigued
1784730481.628,0.0669,8.6,-5.4,0,359,Fatigued
1784730481.794,0.0697,8.9,-6.1,0,364,Fatigued
1784730482.022,0.0576,7.1,-6.6,0,369,Fatigued
1784730482.225,0.0904,7.3,-5.2,0,374,Fatigued
1784730482.399,0.091,8.6,-5.2,0,379,Fatigued
1784730482.536,0.0744,10.0,-5.7,0,384,Fatigued
1784730482.74,0.0923,8.9,-5.4,0,389,Fatigued
1784730482.911,0.0837,8.6,-6.0,0,394,Fatigued
1784730483.108,0.0834,9.1,-6.0,0,399,Fatigued
1784730483.309,0.0709,8.8,-5.5,0,404,Fatigued
1784730483.479,0.0903,8.2,-5.6,0,409,Fatigued
1784730483.667,0.0844,9.7,-5.8,0,414,Fatigued
1784730483.822,0.0929,9.8,-5.8,0,419,Fatigued
1784730483.98,0.0745,9.2,-5.2,0,424,Fatigued
1784730484.145,0.0842,10.3,-4.1,0,429,Fatigued
1784730484.334,0.0755,8.6,-4.0,0,434,Fatigued
1784730484.512,0.0727,9.6,-4.9,0,439,Fatigued
1784730484.737,0.0668,7.9,-4.2,0,444,Fatigued
1784730484.911,0.0754,8.0,-4.9,0,449,Fatigued
1784730485.106,0.0656,8.6,-5.1,0,454,Fatigued
1784730485.25,0.0506,7.4,-4.5,0,459,Fatigued
1784730485.442,0.054,7.8,-4.4,0,464,Fatigued
1784730485.614,0.0507,7.2,-5.0,0,469,Fatigued
1784730485.787,0.0581,6.9,-4.6,0,474,Fatigued
1784730485.992,0.066,8.6,-5.1,0,479,Fatigued
1784730486.166,0.0537,8.6,-4.9,0,484,Fatigued
1784730486.334,0.0509,8.4,-5.9,0,489,Fatigued
1784730486.516,0.0645,8.4,-5.8,0,494,Fatigued
1784730486.706,0.0444,9.6,-5.7,0,499,Fatigued
1784730486.885,0.0783,8.7,-5.7,0,504,Fatigued
1784730487.06,0.0956,8.7,-6.2,0,509,Fatigued
1784730487.257,0.0716,8.5,-4.6,0,514,Fatigued
1784730487.429,0.0681,-11.4,17.7,0,519,Fatigued
1784730487.597,0.0616,8.7,-4.4,0,524,Fatigued
1784730487.752,0.0685,10.7,-4.4,0,529,Fatigued
1784730487.936,0.0989,11.1,-4.2,0,534,Fatigued
1784730488.117,0.0808,12.1,-3.8,0,539,Fatigued
1784730488.277,0.0996,10.7,-3.7,0,544,Fatigued
1784730488.47,0.1476,9.7,-4.3,0,549,Fatigued
1784730488.655,0.2341,10.0,-4.1,0,0,Fatigued
1784730488.824,0.2305,10.1,-3.9,0,0,Fatigued
1784730488.995,0.2187,10.8,-3.7,0,0,Fatigued
1784730489.216,0.2577,10.2,-4.6,0,0,Fatigued
1784730489.396,0.2797,9.0,-4.7,0,0,Fatigued
1784730489.556,0.2512,8.7,-5.0,0,0,Fatigued
1784730489.736,0.2877,9.7,-5.0,0,0,Fatigued
1784730489.9,0.2474,9.3,-5.8,0,0,Fatigued
1784730490.068,0.1509,8.3,-6.2,0,1,Fatigued
1784730490.217,0.1156,7.4,-5.8,0,6,Fatigued
1784730490.374,0.0949,4.2,-7.9,0,11,Fatigued
1784730490.537,0.0839,3.4,-9.7,0,16,Fatigued
1784730490.724,0.0655,-15.5,16.3,0,21,Fatigued
1784730490.88,0.1027,1.2,-12.5,0,26,Fatigued
1784730491.058,0.0701,-0.5,-14.7,0,31,Fatigued
1784730491.21,0.1182,0.5,-14.4,0,36,Fatigued
1784730491.383,0.0853,-1.1,-15.3,0,41,Fatigued
1784730491.545,0.1218,-0.7,-14.4,0,46,Fatigued
1784730491.714,0.069,0.8,-14.1,0,51,Fatigued
1784730491.88,0.0869,0.1,-14.8,0,56,Fatigued
1784730492.051,0.0511,1.9,-15.6,0,61,Fatigued
1784730492.222,0.0802,3.0,-16.7,0,66,Fatigued
1784730492.402,0.0532,0.5,-17.6,0,71,Fatigued
1784730492.578,0.079,2.5,-18.3,0,76,Fatigued
1784730492.758,0.0623,-0.2,-19.6,0,81,Fatigued
1784730492.931,0.0795,-0.9,-20.2,0,86,Fatigued
1784730493.106,0.0841,2.2,-20.3,0,91,Fatigued
1784730493.331,0.0854,2.2,-21.1,0,96,Fatigued
1784730493.497,0.0982,1.8,-20.3,0,101,Fatigued
1784730493.668,0.0826,0.7,-19.7,0,106,Fatigued
1784730493.858,0.0856,1.6,-19.5,0,111,Fatigued
1784730494.056,0.2728,1.7,-22.6,0,0,Confused
1784730494.236,0.2797,0.2,-22.6,0,0,Confused
1784730494.416,0.2548,-0.2,-21.6,0,0,Confused
1784730494.619,0.2608,0.6,-19.7,0,0,Confused
1784730494.821,0.0943,-0.8,-16.1,0,2,Confused
1784730495.018,0.1386,-1.3,-14.9,1,2,Confused
1784730495.168,0.1298,-2.4,-13.7,1,7,Confused
1784730495.354,0.0558,-18.6,13.6,1,12,Confused
1784730495.518,0.102,-20.4,13.1,1,17,Confused
1784730495.7,0.0977,-20.6,12.2,1,22,Confused
1784730495.927,0.0501,-23.7,10.7,1,27,Confused
1784730496.118,0.2397,-7.6,-15.1,1,0,Confused
1784730496.271,0.0431,-26.0,9.7,1,4,Confused
1784730496.459,0.2411,-23.0,10.2,2,0,Confused
1784730496.641,0.2294,-6.2,-14.1,3,0,Confused
1784730496.853,0.2567,-4.5,-14.0,4,0,Confused
1784730497.047,0.2503,-4.3,-15.5,4,0,Confused
1784730497.229,0.1121,-4.2,-16.0,4,5,Confused
1784730497.397,0.235,0.1,-17.0,5,0,Confused
1784730497.577,0.0733,1.2,-14.4,5,3,Confused
1784730497.755,0.2897,7.2,-12.0,6,0,Confused
1784730497.919,0.304,11.3,-7.9,6,0,Confused
1784730498.14,0.2894,12.9,-5.6,6,0,Confused
1784730498.316,0.306,11.5,-4.4,6,0,Confused
1784730498.488,0.2936,12.9,-2.1,6,0,Confused
1784730498.674,0.0797,11.3,-3.8,6,5,Confused
1784730498.839,0.1013,9.2,-7.5,7,1,Confused
1784730499.01,0.3029,9.3,-10.4,8,0,Confused
1784730499.175,0.3169,8.4,-13.0,8,0,Confused
1784730499.364,0.1287,7.1,-10.8,8,4,Confused
1784730499.565,0.0652,4.9,-12.9,9,2,Confused
1784730499.723,0.2856,5.3,-12.8,10,0,Confused
1784730499.904,0.1191,4.8,-13.7,9,2,Confused
1784730500.084,0.2708,4.7,-13.7,10,0,Confused
1784730500.254,0.0532,4.2,-13.0,10,2,Confused
1784730500.439,0.2733,5.2,-15.2,11,0,Confused
1784730500.613,0.2878,4.0,-15.6,11,0,Confused
1784730500.766,0.3097,4.1,-15.7,11,0,Confused
1784730500.94,0.0734,2.6,-14.9,11,2,Confused
1784730501.115,0.2764,3.0,-16.2,12,0,Confused
1784730501.266,0.2861,1.6,-15.5,12,0,Confused
1784730501.448,0.2816,1.4,-14.9,11,0,Confused
1784730501.605,0.0861,0.8,-14.0,11,2,Confused
1784730501.782,0.1063,-1.0,-11.7,10,7,Confused
1784730502.001,0.1064,-2.1,-13.6,9,12,Confused
1784730502.184,0.1453,-2.9,-15.0,9,17,Confused
1784730502.358,0.1304,-19.9,11.3,8,22,Confused
1784730502.568,0.1256,-5.4,-15.2,8,27,Confused
1784730502.768,0.0657,-19.7,10.5,7,32,Confused
1784730502.96,0.2748,-3.8,-18.0,7,0,Confused
1784730503.127,0.2522,-4.1,-18.5,7,0,Confused
1784730503.308,0.2712,-2.0,-12.9,7,0,Confused
1784730503.548,0.2891,-2.9,-11.3,7,0,Confused
1784730503.72,0.0814,-19.8,17.9,6,4,Confused
1784730503.905,0.2897,-1.4,-6.5,7,0,Confused
1784730504.084,0.2957,-16.2,18.9,6,0,Confused
1784730504.269,0.2915,-16.4,21.4,6,0,Confused
1784730504.482,0.294,-16.7,22.4,5,0,Confused
1784730504.65,0.2577,0.1,2.1,5,0,Confused
1784730504.835,0.252,1.1,4.1,4,0,Confused
1784730504.986,0.2714,0.2,3.5,4,0,Confused
1784730505.179,0.2786,0.2,4.8,3,0,Confused
1784730505.335,0.2775,-16.1,24.2,3,0,Confused
1784730505.533,0.2836,0.8,4.9,2,0,Confused
1784730505.75,0.3161,0.5,5.5,2,0,Confused
1784730505.917,0.2851,0.7,5.4,2,0,Confused
1784730506.098,0.3065,1.5,5.7,2,0,Confused
1784730506.267,0.3092,-0.6,6.1,1,0,Confused
1784730506.443,0.0592,-17.2,28.2,1,1,Confused
1784730506.599,0.2363,-0.9,6.6,2,0,Confused
1784730506.791,0.2843,-0.8,7.9,2,0,Confused
1784730507.013,0.047,-17.1,28.2,2,2,Confused
1784730507.191,0.2456,0.8,6.9,3,0,Confused
1784730507.38,0.277,1.4,-0.7,3,0,Confused
1784730507.544,0.0707,-18.6,17.2,3,1,Confused
1784730507.796,0.2875,-0.5,-15.1,4,0,Confused
1784730507.951,0.3001,-0.5,-19.3,4,0,Confused
1784730508.123,0.2217,-2.0,-21.6,4,0,Confused
1784730508.282,0.091,-1.4,-20.0,4,5,Confused
1784730508.465,0.0908,0.2,-20.5,4,10,Confused
1784730508.636,0.0477,0.9,-21.4,4,15,Confused
1784730508.805,0.0642,2.1,-21.1,4,20,Confused
1784730508.963,0.064,1.7,-21.5,3,25,Confused
1784730509.139,0.0772,0.7,-22.6,3,30,Confused
1784730509.335,0.0743,0.6,-22.4,3,35,Confused
1784730509.517,0.0883,1.7,-21.1,3,40,Confused
1784730509.706,0.0851,0.1,-21.4,3,45,Confused
1784730509.903,0.0989,-2.1,-19.9,3,50,Confused
1784730510.062,0.1145,-4.6,-21.5,3,55,Confused
1784730510.231,0.1151,-6.3,-23.0,3,60,Confused
1784730510.42,0.0438,-21.2,10.3,3,65,Confused
1784730510.65,0.2537,-2.8,-17.5,3,0,Confused
1784730510.811,0.2653,-2.2,-15.1,3,0,Confused
1784730510.978,0.2663,-2.4,-13.6,3,0,Confused
1784730511.155,0.0165,-23.4,11.4,3,4,Confused
1784730511.316,0.2487,-4.0,-15.5,4,0,Confused
1784730511.506,0.2257,-2.9,-15.8,4,0,Confused
1784730511.65,0.2022,-3.4,-15.2,4,0,Confused
1784730511.809,0.2792,-2.6,-12.5,4,0,Confused
1784730511.988,0.2729,-2.1,-12.0,4,0,Confused
1784730512.152,0.2803,-0.9,-12.3,3,0,Confused
1784730512.33,0.274,-2.2,-12.1,3,0,Confused
1784730512.514,0.2994,-2.2,-12.8,3,0,Confused
1784730512.682,0.2778,-3.5,-15.4,3,0,Confused
1784730512.912,0.0839,-22.1,7.0,2,2,Confused
1784730513.083,0.0925,-21.2,6.7,2,7,Confused
1784730513.272,0.0847,-21.4,8.0,2,12,Confused
1784730513.439,0.1296,-3.4,-8.9,2,17,Confused
1784730513.617,0.1498,-20.9,7.0,2,22,Confused
1784730513.843,0.1042,-3.6,-11.0,2,27,Confused
1784730513.996,0.0983,-4.0,-12.6,2,32,Confused
1784730514.194,0.1692,-2.3,-10.8,2,37,Confused
1784730514.353,0.0807,-0.6,-8.3,2,42,Confused
1784730514.552,0.3308,0.7,-10.3,2,0,Confused
1784730514.782,0.3392,-0.8,-8.8,2,0,Confused
1784730514.929,0.326,-2.8,-9.1,2,0,Confused
1784730515.094,0.3154,-8.5,-11.2,2,0,Confused
1784730515.274,0.3228,-7.6,-11.5,2,0,Confused
1784730515.458,0.1873,-13.5,-11.6,2,5,Confused
1784730515.65,0.2837,-30.0,11.1,3,0,Confused
1784730515.82,0.3427,-35.2,24.6,3,0,Confused
1784730516.062,0.3395,-36.6,27.6,3,0,Confused
1784730516.242,0.2955,-33.4,24.8,3,0,Confused
1784730516.416,0.3101,-25.5,23.2,2,0,Confused
1784730516.577,0.3072,-3.0,4.5,2,0,Confused
1784730516.746,0.3195,-24.3,10.6,1,0,Confused
1784730516.915,0.3514,-9.4,-18.2,1,0,Confused
